transactionId,indicator
tx-412-C1101780451-C806070403,ZeroedOriginBalance
tx-412-C250523545-C1652699189,FraudTransaction
tx-412-C250523545-C1652699189,ZeroedOriginBalance
tx-412-C1600275467-C902858452,FraudTransaction
tx-412-C1600275467-C902858452,ZeroedOriginBalance
tx-413-C765542-C1959655312,FraudTransaction
tx-413-C765542-C1959655312,ZeroedOriginBalance
tx-413-C823598101-C1338255129,FraudTransaction
tx-413-C823598101-C1338255129,ZeroedOriginBalance
tx-413-C2060464348-C2079215936,FraudTransaction
tx-413-C2060464348-C2079215936,HighAmountTransfer
tx-413-C2060464348-C2079215936,ZeroedOriginBalance
tx-413-C1712280078-C865601051,FraudTransaction
tx-413-C1712280078-C865601051,HighAmountTransfer
tx-413-C1712280078-C865601051,ZeroedOriginBalance
tx-413-C2039186549-C544794295,FraudTransaction
tx-413-C2039186549-C544794295,ZeroedOriginBalance
tx-413-C1468265966-C1919218526,FraudTransaction
tx-413-C1468265966-C1919218526,ZeroedOriginBalance
tx-413-C194150197-C998514614,FraudTransaction
tx-413-C194150197-C998514614,ZeroedOriginBalance
tx-413-C1890267069-C254366528,FraudTransaction
tx-413-C1890267069-C254366528,ZeroedOriginBalance
tx-413-C1379900917-C491276227,FraudTransaction
tx-413-C1379900917-C491276227,ZeroedOriginBalance
tx-413-C1989836964-C457437086,FraudTransaction
tx-413-C1989836964-C457437086,ZeroedOriginBalance
tx-413-C570894780-C1123063194,FraudTransaction
tx-413-C570894780-C1123063194,ZeroedOriginBalance
tx-413-C204567702-C1336378574,FraudTransaction
tx-413-C204567702-C1336378574,ZeroedOriginBalance
tx-413-C753726287-C1558494610,FraudTransaction
tx-413-C753726287-C1558494610,ZeroedOriginBalance
tx-413-C1201768390-C503175927,FraudTransaction
tx-413-C1201768390-C503175927,ZeroedOriginBalance
tx-414-C666284351-C1896227461,FraudTransaction
tx-414-C666284351-C1896227461,ZeroedOriginBalance
tx-414-C1048484553-C1044750708,FraudTransaction
tx-414-C1048484553-C1044750708,ZeroedOriginBalance
tx-414-C761440890-C565561200,FraudTransaction
tx-414-C761440890-C565561200,ZeroedOriginBalance
tx-414-C1010973952-C295852822,FraudTransaction
tx-414-C1010973952-C295852822,ZeroedOriginBalance
tx-414-C787438846-C851575801,FraudTransaction
tx-414-C787438846-C851575801,ZeroedOriginBalance
tx-414-C1678582584-C2097786726,FraudTransaction
tx-414-C1678582584-C2097786726,ZeroedOriginBalance
tx-414-C1552180409-C638930766,FraudTransaction
tx-414-C1552180409-C638930766,ZeroedOriginBalance
tx-414-C1904470036-C115727901,FraudTransaction
tx-414-C1904470036-C115727901,ZeroedOriginBalance
tx-414-C635388534-C1846115729,FraudTransaction
tx-414-C635388534-C1846115729,HighAmountTransfer
tx-414-C635388534-C1846115729,ZeroedOriginBalance
tx-414-C684110102-C1700286607,FraudTransaction
tx-414-C684110102-C1700286607,HighAmountTransfer
tx-414-C684110102-C1700286607,ZeroedOriginBalance
tx-414-C1469626651-C1664358015,FraudTransaction
tx-414-C1469626651-C1664358015,HighAmountTransfer
tx-414-C1469626651-C1664358015,ZeroedOriginBalance
tx-414-C959785140-C473805746,FraudTransaction
tx-414-C959785140-C473805746,HighAmountTransfer
tx-414-C959785140-C473805746,ZeroedOriginBalance
tx-414-C1713766678-C499919262,FraudTransaction
tx-414-C1713766678-C499919262,HighAmountTransfer
tx-414-C2071282373-C803763593,FraudTransaction
tx-414-C2071282373-C803763593,HighAmountTransfer
tx-414-C2071282373-C803763593,ZeroedOriginBalance
tx-414-C1765244113-C737913546,FraudTransaction
tx-414-C1765244113-C737913546,ZeroedOriginBalance
tx-414-C2035780043-C657085942,FraudTransaction
tx-414-C2035780043-C657085942,ZeroedOriginBalance
tx-415-C1765991027-C791615814,FraudTransaction
tx-415-C1765991027-C791615814,ZeroedOriginBalance
tx-415-C1055929140-C645291473,FraudTransaction
tx-415-C1055929140-C645291473,ZeroedOriginBalance
tx-415-C1376272223-C684942483,FraudTransaction
tx-415-C1376272223-C684942483,ZeroedOriginBalance
tx-415-C631901150-C705161174,FraudTransaction
tx-415-C631901150-C705161174,ZeroedOriginBalance
tx-415-C1238777492-C873898487,FraudTransaction
tx-415-C1238777492-C873898487,ZeroedOriginBalance
tx-415-C443989822-C1408237978,FraudTransaction
tx-415-C443989822-C1408237978,ZeroedOriginBalance
tx-415-C152541672-C14138104,FraudTransaction
tx-415-C152541672-C14138104,ZeroedOriginBalance
tx-415-C152541672-C14138104,RepeatedFraudDestination
tx-415-C2081855471-C1671232989,FraudTransaction
tx-415-C2081855471-C1671232989,ZeroedOriginBalance
tx-415-C80491623-C1674773109,FraudTransaction
tx-415-C80491623-C1674773109,ZeroedOriginBalance
tx-415-C728560783-C662256008,FraudTransaction
tx-415-C728560783-C662256008,ZeroedOriginBalance
tx-415-C503443667-C1319935848,FraudTransaction
tx-415-C503443667-C1319935848,HighAmountTransfer
tx-415-C503443667-C1319935848,ZeroedOriginBalance
tx-415-C1457562899-C507441404,FraudTransaction
tx-415-C1457562899-C507441404,HighAmountTransfer
tx-415-C1457562899-C507441404,ZeroedOriginBalance
tx-415-C871029924-C1466367171,FraudTransaction
tx-415-C871029924-C1466367171,HighAmountTransfer
tx-415-C871029924-C1466367171,ZeroedOriginBalance
tx-415-C2137951962-C309573869,FraudTransaction
tx-415-C2137951962-C309573869,HighAmountTransfer
tx-415-C2137951962-C309573869,ZeroedOriginBalance
tx-415-C1853390476-C1785352620,FraudTransaction
tx-415-C1853390476-C1785352620,ZeroedOriginBalance
tx-415-C1029932653-C1868084224,FraudTransaction
tx-415-C1029932653-C1868084224,ZeroedOriginBalance
tx-416-C1720013416-C431840204,FraudTransaction
tx-416-C1720013416-C431840204,ZeroedOriginBalance
tx-416-C1052814036-C1368378517,FraudTransaction
tx-416-C1052814036-C1368378517,ZeroedOriginBalance
tx-416-C746928702-C1644712820,FraudTransaction
tx-416-C746928702-C1644712820,ZeroedOriginBalance
tx-416-C913068789-C1433881290,FraudTransaction
tx-416-C913068789-C1433881290,ZeroedOriginBalance
tx-416-C298387535-C662194461,FraudTransaction
tx-416-C298387535-C662194461,HighAmountTransfer
tx-416-C246726057-C1786144514,FraudTransaction
tx-416-C246726057-C1786144514,HighAmountTransfer
tx-416-C246726057-C1786144514,ZeroedOriginBalance
tx-416-C271621902-C1299567752,FraudTransaction
tx-416-C271621902-C1299567752,HighAmountTransfer
tx-416-C271621902-C1299567752,ZeroedOriginBalance
tx-416-C2110305720-C225008798,FraudTransaction
tx-416-C2110305720-C225008798,HighAmountTransfer
tx-416-C2110305720-C225008798,ZeroedOriginBalance
tx-417-C894359747-C1813474981,FraudTransaction
tx-417-C894359747-C1813474981,HighAmountTransfer
tx-417-C894359747-C1813474981,ZeroedOriginBalance
tx-417-C2136497575-C1080081723,FraudTransaction
tx-417-C2136497575-C1080081723,HighAmountTransfer
tx-417-C2136497575-C1080081723,ZeroedOriginBalance
tx-417-C1229699193-C198915551,FraudTransaction
tx-417-C1229699193-C198915551,ZeroedOriginBalance
tx-417-C598482992-C1388784349,FraudTransaction
tx-417-C598482992-C1388784349,ZeroedOriginBalance
tx-417-C836001849-C1993805294,FraudTransaction
tx-417-C836001849-C1993805294,HighAmountTransfer
tx-417-C836001849-C1993805294,ZeroedOriginBalance
tx-417-C1126334701-C18335029,FraudTransaction
tx-417-C1126334701-C18335029,HighAmountTransfer
tx-417-C1126334701-C18335029,ZeroedOriginBalance
tx-418-C1463709824-C1030417644,FraudTransaction
tx-418-C1463709824-C1030417644,ZeroedOriginBalance
tx-418-C366045175-C1443885284,FraudTransaction
tx-418-C366045175-C1443885284,ZeroedOriginBalance
tx-418-C1948643468-C118884572,FraudTransaction
tx-418-C1948643468-C118884572,ZeroedOriginBalance
tx-418-C1724722512-C861479607,FraudTransaction
tx-418-C1724722512-C861479607,ZeroedOriginBalance
tx-418-C1185258850-C1779051120,FraudTransaction
tx-418-C1185258850-C1779051120,ZeroedOriginBalance
tx-418-C1824510333-C731687431,FraudTransaction
tx-418-C1824510333-C731687431,ZeroedOriginBalance
tx-419-C393374945-C639125907,FraudTransaction
tx-419-C393374945-C639125907,HighAmountTransfer
tx-419-C393374945-C639125907,ZeroedOriginBalance
tx-419-C907941485-C1511253622,FraudTransaction
tx-419-C907941485-C1511253622,HighAmountTransfer
tx-419-C907941485-C1511253622,ZeroedOriginBalance
tx-419-C73136408-C684702982,FraudTransaction
tx-419-C73136408-C684702982,ZeroedOriginBalance
tx-419-C1078529507-C1957980970,FraudTransaction
tx-419-C1078529507-C1957980970,ZeroedOriginBalance
tx-419-C1227057537-C1981402055,FraudTransaction
tx-419-C1227057537-C1981402055,ZeroedOriginBalance
tx-419-C1858182940-C1039809648,FraudTransaction
tx-419-C1858182940-C1039809648,ZeroedOriginBalance
tx-419-C1318978641-C1092574222,FraudTransaction
tx-419-C1318978641-C1092574222,ZeroedOriginBalance
tx-419-C1439633894-C1418590446,FraudTransaction
tx-419-C1439633894-C1418590446,ZeroedOriginBalance
tx-419-C1329946363-C641771382,FraudTransaction
tx-419-C1329946363-C641771382,ZeroedOriginBalance
tx-419-C1989818956-C252157043,FraudTransaction
tx-419-C1989818956-C252157043,ZeroedOriginBalance
tx-420-C1104187360-C822141064,FraudTransaction
tx-420-C1104187360-C822141064,ZeroedOriginBalance
tx-420-C1226580672-C677468296,FraudTransaction
tx-420-C1226580672-C677468296,ZeroedOriginBalance
tx-420-C157115581-C989314619,FraudTransaction
tx-420-C157115581-C989314619,ZeroedOriginBalance
tx-420-C1705481252-C1051090586,FraudTransaction
tx-420-C1705481252-C1051090586,ZeroedOriginBalance
tx-420-C1806925834-C814150801,FraudTransaction
tx-420-C1806925834-C814150801,ZeroedOriginBalance
tx-420-C865099324-C1895897048,FraudTransaction
tx-420-C865099324-C1895897048,ZeroedOriginBalance
tx-420-C1114634874-C1494693059,FraudTransaction
tx-420-C1114634874-C1494693059,ZeroedOriginBalance
tx-420-C1979801086-C207357507,FraudTransaction
tx-420-C1979801086-C207357507,ZeroedOriginBalance
tx-420-C1178847797-C63537571,FraudTransaction
tx-420-C1178847797-C63537571,ZeroedOriginBalance
tx-420-C504789757-C1731829821,FraudTransaction
tx-420-C504789757-C1731829821,ZeroedOriginBalance
tx-420-C1237202508-C1801696531,FraudTransaction
tx-420-C1237202508-C1801696531,HighAmountTransfer
tx-420-C1237202508-C1801696531,ZeroedOriginBalance
tx-420-C2024056212-C1653697681,FraudTransaction
tx-420-C2024056212-C1653697681,HighAmountTransfer
tx-420-C2024056212-C1653697681,ZeroedOriginBalance
tx-421-C327855497-C2013390104,FraudTransaction
tx-421-C327855497-C2013390104,HighAmountTransfer
tx-421-C1162717928-C2053317483,FraudTransaction
tx-421-C1162717928-C2053317483,HighAmountTransfer
tx-421-C1162717928-C2053317483,ZeroedOriginBalance
tx-421-C2074382913-C48227187,FraudTransaction
tx-421-C2074382913-C48227187,HighAmountTransfer
tx-421-C1505056771-C1036108574,FraudTransaction
tx-421-C1505056771-C1036108574,HighAmountTransfer
tx-421-C1505056771-C1036108574,ZeroedOriginBalance
tx-421-C529879129-C423625625,FraudTransaction
tx-421-C529879129-C423625625,HighAmountTransfer
tx-421-C529879129-C423625625,ZeroedOriginBalance
tx-421-C925348777-C1734033789,FraudTransaction
tx-421-C925348777-C1734033789,HighAmountTransfer
tx-421-C925348777-C1734033789,ZeroedOriginBalance
tx-421-C1749948822-C1224774762,FraudTransaction
tx-421-C1749948822-C1224774762,HighAmountTransfer
tx-421-C1749948822-C1224774762,ZeroedOriginBalance
tx-421-C466100700-C552512951,FraudTransaction
tx-421-C466100700-C552512951,HighAmountTransfer
tx-421-C466100700-C552512951,ZeroedOriginBalance
tx-421-C787135844-C934789306,FraudTransaction
tx-421-C787135844-C934789306,ZeroedOriginBalance
tx-421-C609937899-C1397005077,FraudTransaction
tx-421-C609937899-C1397005077,ZeroedOriginBalance
tx-421-C376689274-C1019270751,FraudTransaction
tx-421-C376689274-C1019270751,ZeroedOriginBalance
tx-421-C694763247-C1770009220,FraudTransaction
tx-421-C694763247-C1770009220,ZeroedOriginBalance
tx-421-C943180964-C1849745670,FraudTransaction
tx-421-C943180964-C1849745670,ZeroedOriginBalance
tx-421-C1979477621-C1623524019,FraudTransaction
tx-421-C1979477621-C1623524019,ZeroedOriginBalance
tx-422-C1817821840-C1446237995,FraudTransaction
tx-422-C1817821840-C1446237995,ZeroedOriginBalance
tx-422-C1177353473-C881219038,FraudTransaction
tx-422-C1177353473-C881219038,ZeroedOriginBalance
tx-422-C331578052-C18819667,FraudTransaction
tx-422-C331578052-C18819667,ZeroedOriginBalance
tx-422-C1916355655-C1396514823,FraudTransaction
tx-422-C1916355655-C1396514823,ZeroedOriginBalance
tx-422-C791144032-C220917554,FraudTransaction
tx-422-C791144032-C220917554,HighAmountTransfer
tx-422-C791144032-C220917554,ZeroedOriginBalance
tx-422-C35276012-C824786916,FraudTransaction
tx-422-C35276012-C824786916,HighAmountTransfer
tx-422-C35276012-C824786916,ZeroedOriginBalance
tx-422-C707980152-C510333855,FraudTransaction
tx-422-C707980152-C510333855,HighAmountTransfer
tx-422-C707980152-C510333855,ZeroedOriginBalance
tx-422-C1117447229-C916997939,FraudTransaction
tx-422-C1117447229-C916997939,HighAmountTransfer
tx-422-C1117447229-C916997939,ZeroedOriginBalance
tx-422-C1133621753-C369327897,FraudTransaction
tx-422-C1133621753-C369327897,ZeroedOriginBalance
tx-422-C424245549-C698487016,FraudTransaction
tx-422-C424245549-C698487016,ZeroedOriginBalance
tx-423-C1861323130-C1184434945,FraudTransaction
tx-423-C1861323130-C1184434945,HighAmountTransfer
tx-423-C1861323130-C1184434945,ZeroedOriginBalance
tx-423-C1622193267-C1576120612,FraudTransaction
tx-423-C1622193267-C1576120612,HighAmountTransfer
tx-423-C1622193267-C1576120612,ZeroedOriginBalance
tx-423-C1909320319-C1040286971,FraudTransaction
tx-423-C1909320319-C1040286971,ZeroedOriginBalance
tx-423-C1392636479-C1861392747,FraudTransaction
tx-423-C1392636479-C1861392747,ZeroedOriginBalance
tx-423-C1121745558-C2015328275,FraudTransaction
tx-423-C1121745558-C2015328275,ZeroedOriginBalance
tx-423-C1850635238-C1011806570,FraudTransaction
tx-423-C1850635238-C1011806570,ZeroedOriginBalance
tx-424-C889342614-C542998030,FraudTransaction
tx-424-C889342614-C542998030,HighAmountTransfer
tx-424-C889342614-C542998030,ZeroedOriginBalance
tx-424-C145448061-C1034609594,FraudTransaction
tx-424-C145448061-C1034609594,HighAmountTransfer
tx-424-C145448061-C1034609594,ZeroedOriginBalance
tx-424-C1713204236-C1583299805,FraudTransaction
tx-424-C1713204236-C1583299805,ZeroedOriginBalance
tx-424-C1661993840-C109645047,FraudTransaction
tx-424-C1661993840-C109645047,ZeroedOriginBalance
tx-424-C1147249534-C1048851683,FraudTransaction
tx-424-C1147249534-C1048851683,ZeroedOriginBalance
tx-424-C377182011-C418687404,FraudTransaction
tx-424-C377182011-C418687404,ZeroedOriginBalance
tx-424-C1816888178-C462103796,FraudTransaction
tx-424-C1816888178-C462103796,HighAmountTransfer
tx-424-C1816888178-C462103796,ZeroedOriginBalance
tx-424-C309497178-C11026279,FraudTransaction
tx-424-C309497178-C11026279,HighAmountTransfer
tx-424-C309497178-C11026279,ZeroedOriginBalance
tx-424-C1043016955-C2103366345,FraudTransaction
tx-424-C1043016955-C2103366345,ZeroedOriginBalance
tx-424-C624146963-C2012667225,FraudTransaction
tx-424-C624146963-C2012667225,ZeroedOriginBalance
tx-424-C366210516-C1877132706,FraudTransaction
tx-424-C366210516-C1877132706,HighAmountTransfer
tx-424-C366210516-C1877132706,ZeroedOriginBalance
tx-424-C323857001-C1982168080,FraudTransaction
tx-424-C323857001-C1982168080,HighAmountTransfer
tx-424-C323857001-C1982168080,ZeroedOriginBalance
tx-424-C1952841743-C1842449646,FraudTransaction
tx-424-C1952841743-C1842449646,HighAmountTransfer
tx-424-C1952841743-C1842449646,ZeroedOriginBalance
tx-424-C1287511986-C532433222,FraudTransaction
tx-424-C1287511986-C532433222,HighAmountTransfer
tx-424-C1287511986-C532433222,ZeroedOriginBalance
tx-425-C1183463100-C796115130,FraudTransaction
tx-425-C1183463100-C796115130,ZeroedOriginBalance
tx-425-C946520806-C2098801032,FraudTransaction
tx-425-C946520806-C2098801032,ZeroedOriginBalance
tx-425-C2093534108-C1787957566,FraudTransaction
tx-425-C2093534108-C1787957566,ZeroedOriginBalance
tx-425-C1588251640-C577926946,FraudTransaction
tx-425-C1588251640-C577926946,ZeroedOriginBalance
tx-425-C1233267015-C1191003760,FraudTransaction
tx-425-C1233267015-C1191003760,HighAmountTransfer
tx-425-C1233267015-C1191003760,ZeroedOriginBalance
tx-425-C655470435-C1211152705,FraudTransaction
tx-425-C655470435-C1211152705,HighAmountTransfer
tx-425-C655470435-C1211152705,ZeroedOriginBalance
tx-425-C499057718-C1899051151,FraudTransaction
tx-425-C499057718-C1899051151,ZeroedOriginBalance
tx-425-C356706674-C1498886294,FraudTransaction
tx-425-C356706674-C1498886294,ZeroedOriginBalance
tx-425-C1305617036-C926547978,FraudTransaction
tx-425-C1305617036-C926547978,ZeroedOriginBalance
tx-425-C1737680610-C1596545373,FraudTransaction
tx-425-C1737680610-C1596545373,ZeroedOriginBalance
tx-425-C40489106-C650095152,FraudTransaction
tx-425-C40489106-C650095152,HighAmountTransfer
tx-425-C14856404-C308220962,FraudTransaction
tx-425-C14856404-C308220962,HighAmountTransfer
tx-425-C14856404-C308220962,ZeroedOriginBalance
tx-425-C1551381510-C1042012237,FraudTransaction
tx-425-C1551381510-C1042012237,HighAmountTransfer
tx-425-C749563037-C606914329,FraudTransaction
tx-425-C749563037-C606914329,HighAmountTransfer
tx-425-C749563037-C606914329,ZeroedOriginBalance
tx-425-C1619838170-C1934167334,FraudTransaction
tx-425-C1619838170-C1934167334,HighAmountTransfer
tx-425-C1979558927-C678340768,FraudTransaction
tx-425-C1979558927-C678340768,HighAmountTransfer
tx-425-C1979558927-C678340768,ZeroedOriginBalance
tx-425-C1756917426-C1192036077,FraudTransaction
tx-425-C1756917426-C1192036077,HighAmountTransfer
tx-425-C792080060-C2030266969,FraudTransaction
tx-425-C792080060-C2030266969,HighAmountTransfer
tx-425-C792080060-C2030266969,ZeroedOriginBalance
tx-425-C689608084-C1392803603,FraudTransaction
tx-425-C689608084-C1392803603,HighAmountTransfer
tx-425-C832555372-C1462759334,FraudTransaction
tx-425-C452586515-C1109166882,FraudTransaction
tx-425-C452586515-C1109166882,HighAmountTransfer
tx-425-C69493310-C719711728,FraudTransaction
tx-425-C2045767963-C1868484572,FraudTransaction
tx-425-C2045767963-C1868484572,ZeroedOriginBalance
tx-425-C913609699-C1256545087,FraudTransaction
tx-425-C913609699-C1256545087,ZeroedOriginBalance
tx-425-C1664641098-C1630931168,FraudTransaction
tx-425-C1664641098-C1630931168,ZeroedOriginBalance
tx-425-C1152041857-C1551847216,FraudTransaction
tx-425-C1152041857-C1551847216,ZeroedOriginBalance
tx-425-C1112249638-C1562672245,FraudTransaction
tx-425-C1112249638-C1562672245,ZeroedOriginBalance
tx-425-C1353907463-C79931133,FraudTransaction
tx-425-C1353907463-C79931133,ZeroedOriginBalance
tx-426-C1507425554-C1679076725,FraudTransaction
tx-426-C1507425554-C1679076725,ZeroedOriginBalance
tx-426-C832632407-C608557779,FraudTransaction
tx-426-C832632407-C608557779,ZeroedOriginBalance
tx-427-C800259537-C1893385934,FraudTransaction
tx-427-C800259537-C1893385934,HighAmountTransfer
tx-427-C800259537-C1893385934,ZeroedOriginBalance
tx-427-C505947737-C1438698807,FraudTransaction
tx-427-C505947737-C1438698807,HighAmountTransfer
tx-427-C505947737-C1438698807,ZeroedOriginBalance
tx-427-C1109518048-C1691016675,FraudTransaction
tx-427-C1109518048-C1691016675,ZeroedOriginBalance
tx-427-C2146300085-C120557331,FraudTransaction
tx-427-C2146300085-C120557331,ZeroedOriginBalance
tx-427-C1200211692-C1441368122,FraudTransaction
tx-427-C1200211692-C1441368122,ZeroedOriginBalance
tx-427-C416033450-C1195945883,FraudTransaction
tx-427-C416033450-C1195945883,ZeroedOriginBalance
tx-427-C1427622325-C1382020476,FraudTransaction
tx-427-C1427622325-C1382020476,ZeroedOriginBalance
tx-427-C1173353466-C114462097,FraudTransaction
tx-427-C1173353466-C114462097,ZeroedOriginBalance
tx-427-C1289286413-C2143229891,FraudTransaction
tx-427-C1289286413-C2143229891,HighAmountTransfer
tx-427-C1289286413-C2143229891,ZeroedOriginBalance
tx-427-C901257542-C1688196964,FraudTransaction
tx-427-C901257542-C1688196964,HighAmountTransfer
tx-427-C901257542-C1688196964,ZeroedOriginBalance
tx-427-C1577661477-C984902838,FraudTransaction
tx-427-C1577661477-C984902838,ZeroedOriginBalance
tx-427-C1690528829-C1949534570,FraudTransaction
tx-427-C1690528829-C1949534570,ZeroedOriginBalance
tx-427-C1499614661-C1862839091,FraudTransaction
tx-427-C1499614661-C1862839091,HighAmountTransfer
tx-427-C1499614661-C1862839091,ZeroedOriginBalance
tx-427-C711131179-C1501386709,FraudTransaction
tx-427-C711131179-C1501386709,HighAmountTransfer
tx-427-C711131179-C1501386709,ZeroedOriginBalance
tx-428-C1408814433-C944070846,FraudTransaction
tx-428-C1408814433-C944070846,ZeroedOriginBalance
tx-428-C1838531308-C505532836,FraudTransaction
tx-428-C1838531308-C505532836,ZeroedOriginBalance
tx-428-C1838531308-C505532836,RepeatedFraudDestination
tx-428-C2107000276-C1629716841,FraudTransaction
tx-428-C2107000276-C1629716841,HighAmountTransfer
tx-428-C2107000276-C1629716841,ZeroedOriginBalance
tx-428-C188968777-C1189187545,FraudTransaction
tx-428-C188968777-C1189187545,HighAmountTransfer
tx-428-C188968777-C1189187545,ZeroedOriginBalance
tx-428-C1833004950-C1079318732,FraudTransaction
tx-428-C1833004950-C1079318732,ZeroedOriginBalance
tx-428-C1642000949-C2070997054,FraudTransaction
tx-428-C1642000949-C2070997054,ZeroedOriginBalance
tx-429-C653262851-C690345380,FraudTransaction
tx-429-C653262851-C690345380,ZeroedOriginBalance
tx-429-C1393117725-C525514833,FraudTransaction
tx-429-C1393117725-C525514833,ZeroedOriginBalance
tx-429-C23801397-C1324604423,FraudTransaction
tx-429-C23801397-C1324604423,ZeroedOriginBalance
tx-429-C300052859-C156651534,FraudTransaction
tx-429-C300052859-C156651534,ZeroedOriginBalance
tx-430-C687647842-C110165718,FraudTransaction
tx-430-C687647842-C110165718,ZeroedOriginBalance
tx-430-C406659405-C200475488,FraudTransaction
tx-430-C406659405-C200475488,ZeroedOriginBalance
tx-430-C541833778-C36684141,FraudTransaction
tx-430-C541833778-C36684141,ZeroedOriginBalance
tx-430-C860160503-C1834699516,FraudTransaction
tx-430-C860160503-C1834699516,ZeroedOriginBalance
tx-430-C2115449921-C314077583,FraudTransaction
tx-430-C2115449921-C314077583,HighAmountTransfer
tx-430-C2115449921-C314077583,ZeroedOriginBalance
tx-430-C265373063-C628493905,FraudTransaction
tx-430-C265373063-C628493905,HighAmountTransfer
tx-430-C265373063-C628493905,ZeroedOriginBalance
tx-430-C1916200037-C483349301,FraudTransaction
tx-430-C1916200037-C483349301,HighAmountTransfer
tx-430-C1916200037-C483349301,ZeroedOriginBalance
tx-430-C1776748909-C382300309,FraudTransaction
tx-430-C1776748909-C382300309,HighAmountTransfer
tx-430-C1776748909-C382300309,ZeroedOriginBalance
tx-431-C1724071075-C270502342,FraudTransaction
tx-431-C1724071075-C270502342,ZeroedOriginBalance
tx-431-C1197863770-C1419848942,FraudTransaction
tx-431-C1197863770-C1419848942,ZeroedOriginBalance
tx-431-C336342996-C190775867,FraudTransaction
tx-431-C336342996-C190775867,HighAmountTransfer
tx-431-C336342996-C190775867,ZeroedOriginBalance
tx-431-C1652874527-C1330039975,FraudTransaction
tx-431-C1652874527-C1330039975,HighAmountTransfer
tx-431-C1652874527-C1330039975,ZeroedOriginBalance
tx-431-C920351883-C870252964,FraudTransaction
tx-431-C920351883-C870252964,ZeroedOriginBalance
tx-431-C2016177370-C232228089,FraudTransaction
tx-431-C2016177370-C232228089,ZeroedOriginBalance
tx-432-C1606642992-C1232800795,FraudTransaction
tx-432-C1606642992-C1232800795,ZeroedOriginBalance
tx-432-C86620913-C1770382625,FraudTransaction
tx-432-C86620913-C1770382625,ZeroedOriginBalance
tx-432-C412631050-C1746289877,FraudTransaction
tx-432-C412631050-C1746289877,HighAmountTransfer
tx-432-C412631050-C1746289877,ZeroedOriginBalance
tx-432-C1171147328-C72945971,FraudTransaction
tx-432-C1171147328-C72945971,HighAmountTransfer
tx-432-C1171147328-C72945971,ZeroedOriginBalance
tx-433-C1852767807-C18879780,FraudTransaction
tx-433-C1852767807-C18879780,ZeroedOriginBalance
tx-433-C1431630057-C1051716016,FraudTransaction
tx-433-C1431630057-C1051716016,ZeroedOriginBalance
tx-433-C1578662968-C620731531,FraudTransaction
tx-433-C1578662968-C620731531,ZeroedOriginBalance
tx-433-C330958414-C1015835310,FraudTransaction
tx-433-C330958414-C1015835310,ZeroedOriginBalance
tx-433-C180129024-C1802674568,FraudTransaction
tx-433-C180129024-C1802674568,HighAmountTransfer
tx-433-C180129024-C1802674568,ZeroedOriginBalance
tx-433-C2023614214-C1887453436,FraudTransaction
tx-433-C2023614214-C1887453436,HighAmountTransfer
tx-433-C2023614214-C1887453436,ZeroedOriginBalance
tx-434-C1710865809-C1882736497,FraudTransaction
tx-434-C1710865809-C1882736497,ZeroedOriginBalance
tx-434-C640831254-C1389084287,FraudTransaction
tx-434-C640831254-C1389084287,ZeroedOriginBalance
tx-434-C1208488541-C1222558935,FraudTransaction
tx-434-C1208488541-C1222558935,HighAmountTransfer
tx-434-C1208488541-C1222558935,ZeroedOriginBalance
tx-434-C1606056333-C2110335244,FraudTransaction
tx-434-C1606056333-C2110335244,HighAmountTransfer
tx-434-C1606056333-C2110335244,ZeroedOriginBalance
tx-434-C1996964574-C1716850817,FraudTransaction
tx-434-C1996964574-C1716850817,HighAmountTransfer
tx-434-C1996964574-C1716850817,ZeroedOriginBalance
tx-434-C1140455895-C1640699182,FraudTransaction
tx-434-C1140455895-C1640699182,HighAmountTransfer
tx-434-C1140455895-C1640699182,ZeroedOriginBalance
tx-434-C1273725199-C357948041,FraudTransaction
tx-434-C1273725199-C357948041,HighAmountTransfer
tx-434-C1273725199-C357948041,ZeroedOriginBalance
tx-434-C1200746478-C1248241557,FraudTransaction
tx-434-C1200746478-C1248241557,HighAmountTransfer
tx-434-C1200746478-C1248241557,ZeroedOriginBalance
tx-435-C815195284-C181224560,FraudTransaction
tx-435-C815195284-C181224560,ZeroedOriginBalance
tx-435-C1014077257-C948907509,FraudTransaction
tx-435-C1014077257-C948907509,ZeroedOriginBalance
tx-435-C206561987-C1495554758,FraudTransaction
tx-435-C206561987-C1495554758,HighAmountTransfer
tx-435-C206561987-C1495554758,ZeroedOriginBalance
tx-435-C1347260506-C351378150,FraudTransaction
tx-435-C1347260506-C351378150,HighAmountTransfer
tx-435-C1347260506-C351378150,ZeroedOriginBalance
tx-436-C338287923-C522956447,FraudTransaction
tx-436-C338287923-C522956447,HighAmountTransfer
tx-436-C338287923-C522956447,ZeroedOriginBalance
tx-436-C685396140-C961098321,FraudTransaction
tx-436-C685396140-C961098321,HighAmountTransfer
tx-436-C685396140-C961098321,ZeroedOriginBalance
tx-436-C1440545718-C1822077806,FraudTransaction
tx-436-C1440545718-C1822077806,ZeroedOriginBalance
tx-436-C1061422162-C1799894308,FraudTransaction
tx-436-C1061422162-C1799894308,ZeroedOriginBalance
tx-436-C2022831297-C676778137,FraudTransaction
tx-436-C2022831297-C676778137,ZeroedOriginBalance
tx-436-C395534351-C356600887,FraudTransaction
