transactionId,step,type,amount,origin,oldBalanceOrigin,newBalanceOrigin,destination,oldBalanceDestination,newBalanceDestination,isFraud,isFlaggedFraud,fraudLabel,riskText
tx-123-C1533359448-C794625601,123,CASH_OUT,6351930.74,C1533359448,6351930.74,0.00,C794625601,475618.00,6827548.75,true,false,Fraud,Fraudulent CASH_OUT transaction for 6351930.74 from C1533359448 to C794625601. origin balance zeroed
tx-123-C465738897-C289330473,123,TRANSFER,629958.00,C465738897,629958.00,0.00,C289330473,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 629958.00 from C465738897 to C289330473. origin balance zeroed
tx-123-C1778361668-C675358222,123,CASH_OUT,629958.00,C1778361668,629958.00,0.00,C675358222,403252.79,1033210.79,true,false,Fraud,Fraudulent CASH_OUT transaction for 629958.00 from C1778361668 to C675358222. origin balance zeroed
tx-123-C1901170304-C1861343965,123,TRANSFER,4289.18,C1901170304,4289.18,0.00,C1861343965,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 4289.18 from C1901170304 to C1861343965. origin balance zeroed
tx-123-C1714607746-C1053125376,123,CASH_OUT,4289.18,C1714607746,4289.18,0.00,C1053125376,0.00,4289.18,true,false,Fraud,Fraudulent CASH_OUT transaction for 4289.18 from C1714607746 to C1053125376. origin balance zeroed
tx-124-C2129900930-C1804261014,124,TRANSFER,1399637.19,C2129900930,1399637.19,0.00,C1804261014,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1399637.19 from C2129900930 to C1804261014. origin balance zeroed
tx-124-C94208509-C777880922,124,CASH_OUT,1399637.19,C94208509,1399637.19,0.00,C777880922,0.00,1399637.19,true,false,Fraud,Fraudulent CASH_OUT transaction for 1399637.19 from C94208509 to C777880922. origin balance zeroed
tx-124-C167488694-C629818525,124,TRANSFER,9639052.83,C167488694,9639052.83,0.00,C629818525,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 9639052.83 from C167488694 to C629818525. origin balance zeroed
tx-124-C1452214555-C1584664836,124,CASH_OUT,9639052.83,C1452214555,9639052.83,0.00,C1584664836,313136.58,9952189.42,true,false,Fraud,Fraudulent CASH_OUT transaction for 9639052.83 from C1452214555 to C1584664836. origin balance zeroed
tx-125-C205447867-C892594669,125,TRANSFER,99793.90,C205447867,99793.90,0.00,C892594669,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 99793.90 from C205447867 to C892594669. origin balance zeroed
tx-125-C1996420000-C987180793,125,CASH_OUT,99793.90,C1996420000,99793.90,0.00,C987180793,209608.93,309402.83,true,false,Fraud,Fraudulent CASH_OUT transaction for 99793.90 from C1996420000 to C987180793. origin balance zeroed
tx-125-C288917283-C652970534,125,TRANSFER,621569.61,C288917283,621569.61,0.00,C652970534,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 621569.61 from C288917283 to C652970534. origin balance zeroed
tx-125-C2048762719-C177739457,125,CASH_OUT,621569.61,C2048762719,621569.61,0.00,C177739457,270256.82,891826.43,true,false,Fraud,Fraudulent CASH_OUT transaction for 621569.61 from C2048762719 to C177739457. origin balance zeroed
tx-125-C988834023-C21867933,125,TRANSFER,222097.11,C988834023,222097.11,0.00,C21867933,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 222097.11 from C988834023 to C21867933. origin balance zeroed
tx-125-C1167153094-C744862329,125,CASH_OUT,222097.11,C1167153094,222097.11,0.00,C744862329,383533.13,605630.23,true,false,Fraud,Fraudulent CASH_OUT transaction for 222097.11 from C1167153094 to C744862329. origin balance zeroed
tx-125-C699771361-C1114367477,125,TRANSFER,144065.75,C699771361,144065.75,0.00,C1114367477,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 144065.75 from C699771361 to C1114367477. origin balance zeroed
tx-125-C1124206695-C1419423459,125,CASH_OUT,144065.75,C1124206695,144065.75,0.00,C1419423459,203138.85,347204.60,true,false,Fraud,Fraudulent CASH_OUT transaction for 144065.75 from C1124206695 to C1419423459. origin balance zeroed
tx-125-C2047670192-C1601626536,125,TRANSFER,8097183.22,C2047670192,8097183.22,0.00,C1601626536,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 8097183.22 from C2047670192 to C1601626536. origin balance zeroed
tx-125-C896315472-C95956849,125,CASH_OUT,8097183.22,C896315472,8097183.22,0.00,C95956849,2324.55,8099507.77,true,false,Fraud,Fraudulent CASH_OUT transaction for 8097183.22 from C896315472 to C95956849. origin balance zeroed
tx-126-C823324093-C1906616566,126,TRANSFER,5245375.30,C823324093,5245375.30,0.00,C1906616566,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 5245375.30 from C823324093 to C1906616566. origin balance zeroed
tx-126-C1652591304-C1873104472,126,CASH_OUT,5245375.30,C1652591304,5245375.30,0.00,C1873104472,0.00,5245375.30,true,false,Fraud,Fraudulent CASH_OUT transaction for 5245375.30 from C1652591304 to C1873104472. origin balance zeroed
tx-126-C2133606495-C1015051610,126,TRANSFER,1244037.74,C2133606495,1244037.74,0.00,C1015051610,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1244037.74 from C2133606495 to C1015051610. origin balance zeroed
tx-126-C798134746-C303070069,126,CASH_OUT,1244037.74,C798134746,1244037.74,0.00,C303070069,0.00,1244037.74,true,false,Fraud,Fraudulent CASH_OUT transaction for 1244037.74 from C798134746 to C303070069. origin balance zeroed
tx-126-C164359824-C1021865689,126,TRANSFER,938288.58,C164359824,938288.58,0.00,C1021865689,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 938288.58 from C164359824 to C1021865689. origin balance zeroed
tx-126-C1870394283-C1006464744,126,CASH_OUT,938288.58,C1870394283,938288.58,0.00,C1006464744,0.00,938288.58,true,false,Fraud,Fraudulent CASH_OUT transaction for 938288.58 from C1870394283 to C1006464744. origin balance zeroed
tx-127-C1729870002-C1917348003,127,TRANSFER,426532.40,C1729870002,426532.40,0.00,C1917348003,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 426532.40 from C1729870002 to C1917348003. origin balance zeroed
tx-127-C326519862-C1092771337,127,CASH_OUT,426532.40,C326519862,426532.40,0.00,C1092771337,94613.13,521145.53,true,false,Fraud,Fraudulent CASH_OUT transaction for 426532.40 from C326519862 to C1092771337. origin balance zeroed
tx-127-C146118630-C793816402,127,TRANSFER,829012.31,C146118630,829012.31,0.00,C793816402,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 829012.31 from C146118630 to C793816402. origin balance zeroed
tx-127-C954045856-C1422327407,127,CASH_OUT,829012.31,C954045856,829012.31,0.00,C1422327407,0.00,829012.31,true,false,Fraud,Fraudulent CASH_OUT transaction for 829012.31 from C954045856 to C1422327407. origin balance zeroed
tx-127-C37315617-C115063912,127,TRANSFER,1848199.45,C37315617,1848199.45,0.00,C115063912,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1848199.45 from C37315617 to C115063912. origin balance zeroed
tx-127-C588222380-C1789882794,127,CASH_OUT,1848199.45,C588222380,1848199.45,0.00,C1789882794,1668360.97,3516560.42,true,false,Fraud,Fraudulent CASH_OUT transaction for 1848199.45 from C588222380 to C1789882794. origin balance zeroed
tx-127-C119613068-C947645496,127,TRANSFER,6910926.92,C119613068,6910926.92,0.00,C947645496,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 6910926.92 from C119613068 to C947645496. origin balance zeroed
tx-127-C1401275229-C50368712,127,CASH_OUT,6910926.92,C1401275229,6910926.92,0.00,C50368712,2645322.19,9556249.11,true,false,Fraud,Fraudulent CASH_OUT transaction for 6910926.92 from C1401275229 to C50368712. origin balance zeroed
tx-127-C441757024-C1633571527,127,TRANSFER,6339.42,C441757024,6339.42,0.00,C1633571527,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 6339.42 from C441757024 to C1633571527. origin balance zeroed
tx-127-C1165570921-C1106863643,127,CASH_OUT,6339.42,C1165570921,6339.42,0.00,C1106863643,342469.02,348808.44,true,false,Fraud,Fraudulent CASH_OUT transaction for 6339.42 from C1165570921 to C1106863643. origin balance zeroed
tx-127-C1264740364-C1367862566,127,TRANSFER,701707.89,C1264740364,701707.89,0.00,C1367862566,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 701707.89 from C1264740364 to C1367862566. origin balance zeroed
tx-127-C906024214-C322369737,127,CASH_OUT,701707.89,C906024214,701707.89,0.00,C322369737,3010281.05,3711988.94,true,false,Fraud,Fraudulent CASH_OUT transaction for 701707.89 from C906024214 to C322369737. origin balance zeroed
tx-127-C159404315-C1578451350,127,TRANSFER,321883.89,C159404315,321883.89,0.00,C1578451350,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 321883.89 from C159404315 to C1578451350. origin balance zeroed
tx-127-C99535161-C1399433313,127,CASH_OUT,321883.89,C99535161,321883.89,0.00,C1399433313,52392.86,374276.75,true,false,Fraud,Fraudulent CASH_OUT transaction for 321883.89 from C99535161 to C1399433313. origin balance zeroed
tx-128-C555674757-C1570042752,128,TRANSFER,310873.76,C555674757,310873.76,0.00,C1570042752,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 310873.76 from C555674757 to C1570042752. origin balance zeroed
tx-128-C1571315901-C842642744,128,CASH_OUT,310873.76,C1571315901,310873.76,0.00,C842642744,489009.18,799882.93,true,false,Fraud,Fraudulent CASH_OUT transaction for 310873.76 from C1571315901 to C842642744. origin balance zeroed
tx-128-C1664723459-C366674827,128,TRANSFER,4483868.79,C1664723459,4483868.79,0.00,C366674827,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 4483868.79 from C1664723459 to C366674827. origin balance zeroed
tx-128-C375834345-C459252114,128,CASH_OUT,4483868.79,C375834345,4483868.79,0.00,C459252114,1340132.06,5824000.85,true,false,Fraud,Fraudulent CASH_OUT transaction for 4483868.79 from C375834345 to C459252114. origin balance zeroed
tx-128-C1087011428-C2027691361,128,TRANSFER,138993.63,C1087011428,138993.63,0.00,C2027691361,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 138993.63 from C1087011428 to C2027691361. origin balance zeroed
tx-128-C1585006408-C348431786,128,CASH_OUT,138993.63,C1585006408,138993.63,0.00,C348431786,0.00,138993.63,true,false,Fraud,Fraudulent CASH_OUT transaction for 138993.63 from C1585006408 to C348431786. origin balance zeroed
tx-128-C1883146038-C1829816934,128,TRANSFER,3062506.58,C1883146038,3062506.58,0.00,C1829816934,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3062506.58 from C1883146038 to C1829816934. origin balance zeroed
tx-128-C1347372630-C1738146204,128,CASH_OUT,3062506.58,C1347372630,3062506.58,0.00,C1738146204,0.00,3062506.58,true,false,Fraud,Fraudulent CASH_OUT transaction for 3062506.58 from C1347372630 to C1738146204. origin balance zeroed
tx-129-C922917235-C1075980653,129,TRANSFER,139210.23,C922917235,139210.23,0.00,C1075980653,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 139210.23 from C922917235 to C1075980653. origin balance zeroed
tx-129-C1418109615-C1960441382,129,CASH_OUT,139210.23,C1418109615,139210.23,0.00,C1960441382,389208.21,528418.44,true,false,Fraud,Fraudulent CASH_OUT transaction for 139210.23 from C1418109615 to C1960441382. origin balance zeroed
tx-129-C511096622-C1787080738,129,TRANSFER,617668.37,C511096622,617668.37,0.00,C1787080738,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 617668.37 from C511096622 to C1787080738. origin balance zeroed
tx-129-C426002729-C1313381818,129,CASH_OUT,617668.37,C426002729,617668.37,0.00,C1313381818,108637.75,975065.21,true,false,Fraud,Fraudulent CASH_OUT transaction for 617668.37 from C426002729 to C1313381818. origin balance zeroed
tx-129-C1076727002-C192399554,129,TRANSFER,1864022.05,C1076727002,1864022.05,0.00,C192399554,0.00,149522.78,true,false,Fraud,Fraudulent TRANSFER transaction for 1864022.05 from C1076727002 to C192399554. origin balance zeroed
tx-129-C767567328-C1624455220,129,CASH_OUT,1864022.05,C767567328,1864022.05,0.00,C1624455220,1435908.91,3299930.96,true,false,Fraud,Fraudulent CASH_OUT transaction for 1864022.05 from C767567328 to C1624455220. origin balance zeroed
tx-130-C2072241236-C165716979,130,TRANSFER,1494432.21,C2072241236,1494432.21,0.00,C165716979,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1494432.21 from C2072241236 to C165716979. origin balance zeroed
tx-130-C735684642-C653403017,130,CASH_OUT,1494432.21,C735684642,1494432.21,0.00,C653403017,0.00,1494432.21,true,false,Fraud,Fraudulent CASH_OUT transaction for 1494432.21 from C735684642 to C653403017. origin balance zeroed
tx-130-C1124488417-C795184692,130,TRANSFER,201988.55,C1124488417,201988.55,0.00,C795184692,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 201988.55 from C1124488417 to C795184692. origin balance zeroed
tx-130-C768827256-C136499939,130,CASH_OUT,201988.55,C768827256,201988.55,0.00,C136499939,0.00,201988.55,true,false,Fraud,Fraudulent CASH_OUT transaction for 201988.55 from C768827256 to C136499939. origin balance zeroed
tx-130-C2122951913-C878866926,130,TRANSFER,21531.00,C2122951913,21531.00,0.00,C878866926,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 21531.00 from C2122951913 to C878866926. origin balance zeroed
tx-130-C820901487-C70120540,130,CASH_OUT,21531.00,C820901487,21531.00,0.00,C70120540,0.00,21531.00,true,false,Fraud,Fraudulent CASH_OUT transaction for 21531.00 from C820901487 to C70120540. origin balance zeroed
tx-131-C1573880228-C313140840,131,TRANSFER,511259.05,C1573880228,511259.05,0.00,C313140840,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 511259.05 from C1573880228 to C313140840. origin balance zeroed
tx-131-C1766811336-C1948838736,131,CASH_OUT,511259.05,C1766811336,511259.05,0.00,C1948838736,2120181.23,2789221.38,true,false,Fraud,Fraudulent CASH_OUT transaction for 511259.05 from C1766811336 to C1948838736. origin balance zeroed
tx-131-C778841349-C512420448,131,TRANSFER,53340.45,C778841349,53340.45,0.00,C512420448,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 53340.45 from C778841349 to C512420448. origin balance zeroed
tx-131-C1728402348-C505193884,131,CASH_OUT,53340.45,C1728402348,53340.45,0.00,C505193884,0.00,53340.45,true,false,Fraud,Fraudulent CASH_OUT transaction for 53340.45 from C1728402348 to C505193884. origin balance zeroed
tx-131-C2046014385-C97016938,131,TRANSFER,10000000.00,C2046014385,17476725.66,7476725.66,C97016938,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C2046014385 to C97016938.
tx-131-C944451895-C1941053102,131,CASH_OUT,10000000.00,C944451895,10000000.00,0.00,C1941053102,179252.82,10179252.82,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C944451895 to C1941053102. origin balance zeroed
tx-131-C452889653-C1784013165,131,TRANSFER,7476725.66,C452889653,7476725.66,0.00,C1784013165,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 7476725.66 from C452889653 to C1784013165. origin balance zeroed
tx-131-C262815390-C450403816,131,CASH_OUT,7476725.66,C262815390,7476725.66,0.00,C450403816,99749.60,7576475.27,true,false,Fraud,Fraudulent CASH_OUT transaction for 7476725.66 from C262815390 to C450403816. origin balance zeroed
tx-131-C479192985-C1723011411,131,TRANSFER,2540410.33,C479192985,2540410.33,0.00,C1723011411,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2540410.33 from C479192985 to C1723011411. origin balance zeroed
tx-131-C1229867171-C985114937,131,CASH_OUT,2540410.33,C1229867171,2540410.33,0.00,C985114937,0.00,2301330.20,true,false,Fraud,Fraudulent CASH_OUT transaction for 2540410.33 from C1229867171 to C985114937. origin balance zeroed
tx-131-C1557244190-C746124782,131,TRANSFER,2745923.02,C1557244190,2745923.02,0.00,C746124782,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2745923.02 from C1557244190 to C746124782. origin balance zeroed
tx-131-C1403642146-C929286459,131,CASH_OUT,2745923.02,C1403642146,2745923.02,0.00,C929286459,3749390.59,6495313.61,true,false,Fraud,Fraudulent CASH_OUT transaction for 2745923.02 from C1403642146 to C929286459. origin balance zeroed
tx-131-C245964929-C2025243065,131,TRANSFER,2248584.96,C245964929,2248584.96,0.00,C2025243065,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2248584.96 from C245964929 to C2025243065. origin balance zeroed
tx-131-C1701978189-C1864787656,131,CASH_OUT,2248584.96,C1701978189,2248584.96,0.00,C1864787656,44660.15,2293245.11,true,false,Fraud,Fraudulent CASH_OUT transaction for 2248584.96 from C1701978189 to C1864787656. origin balance zeroed
tx-131-C1827233798-C203519578,131,TRANSFER,124057.58,C1827233798,124057.58,0.00,C203519578,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 124057.58 from C1827233798 to C203519578. origin balance zeroed
tx-131-C766442736-C1324615227,131,CASH_OUT,124057.58,C766442736,124057.58,0.00,C1324615227,1594382.92,1718440.50,true,false,Fraud,Fraudulent CASH_OUT transaction for 124057.58 from C766442736 to C1324615227. origin balance zeroed
tx-132-C1484143293-C1982144545,132,TRANSFER,768520.15,C1484143293,768520.15,0.00,C1982144545,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 768520.15 from C1484143293 to C1982144545. origin balance zeroed
tx-132-C1376162995-C471258515,132,CASH_OUT,768520.15,C1376162995,768520.15,0.00,C471258515,218306.50,986826.65,true,false,Fraud,Fraudulent CASH_OUT transaction for 768520.15 from C1376162995 to C471258515. origin balance zeroed
tx-132-C1242611758-C1769880049,132,TRANSFER,2479940.21,C1242611758,2479940.21,0.00,C1769880049,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2479940.21 from C1242611758 to C1769880049. origin balance zeroed
tx-132-C225560210-C946491737,132,CASH_OUT,2479940.21,C225560210,2479940.21,0.00,C946491737,0.00,2479940.21,true,false,Fraud,Fraudulent CASH_OUT transaction for 2479940.21 from C225560210 to C946491737. origin balance zeroed
tx-132-C808515301-C1111269172,132,TRANSFER,3735525.00,C808515301,3735525.00,0.00,C1111269172,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3735525.00 from C808515301 to C1111269172. origin balance zeroed
tx-132-C577782900-C48297071,132,CASH_OUT,3735525.00,C577782900,3735525.00,0.00,C48297071,17860.51,3753385.51,true,false,Fraud,Fraudulent CASH_OUT transaction for 3735525.00 from C577782900 to C48297071. origin balance zeroed
tx-132-C1964503568-C1405052929,132,TRANSFER,190737.49,C1964503568,190737.49,0.00,C1405052929,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 190737.49 from C1964503568 to C1405052929. origin balance zeroed
tx-132-C367922797-C697452731,132,CASH_OUT,190737.49,C367922797,190737.49,0.00,C697452731,1565285.75,1756023.24,true,false,Fraud,Fraudulent CASH_OUT transaction for 190737.49 from C367922797 to C697452731. origin balance zeroed
tx-132-C926121167-C516391420,132,TRANSFER,1400472.01,C926121167,1400472.01,0.00,C516391420,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1400472.01 from C926121167 to C516391420. origin balance zeroed
tx-132-C1716241276-C553804968,132,CASH_OUT,1400472.01,C1716241276,1400472.01,0.00,C553804968,1049307.17,2449779.18,true,false,Fraud,Fraudulent CASH_OUT transaction for 1400472.01 from C1716241276 to C553804968. origin balance zeroed
tx-133-C1612087720-C156111080,133,TRANSFER,899782.70,C1612087720,899782.70,0.00,C156111080,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 899782.70 from C1612087720 to C156111080. origin balance zeroed
tx-133-C1241123022-C28614156,133,CASH_OUT,899782.70,C1241123022,899782.70,0.00,C28614156,106863.62,1006646.32,true,false,Fraud,Fraudulent CASH_OUT transaction for 899782.70 from C1241123022 to C28614156. origin balance zeroed
tx-133-C1465621958-C1350854883,133,TRANSFER,212130.67,C1465621958,212130.67,0.00,C1350854883,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 212130.67 from C1465621958 to C1350854883. origin balance zeroed
tx-133-C362748742-C81133890,133,CASH_OUT,212130.67,C362748742,212130.67,0.00,C81133890,1542937.19,2133644.57,true,false,Fraud,Fraudulent CASH_OUT transaction for 212130.67 from C362748742 to C81133890. origin balance zeroed
tx-133-C695823841-C679367763,133,TRANSFER,1159010.44,C695823841,1159010.44,0.00,C679367763,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1159010.44 from C695823841 to C679367763. origin balance zeroed
tx-133-C1724151856-C1229046559,133,CASH_OUT,1159010.44,C1724151856,1159010.44,0.00,C1229046559,175085.52,1334095.97,true,false,Fraud,Fraudulent CASH_OUT transaction for 1159010.44 from C1724151856 to C1229046559. origin balance zeroed
tx-133-C532758162-C1844648753,133,TRANSFER,16274.51,C532758162,16274.51,0.00,C1844648753,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 16274.51 from C532758162 to C1844648753. origin balance zeroed
tx-133-C1372185413-C128567298,133,CASH_OUT,16274.51,C1372185413,16274.51,0.00,C128567298,44245.22,60519.73,true,false,Fraud,Fraudulent CASH_OUT transaction for 16274.51 from C1372185413 to C128567298. origin balance zeroed
tx-133-C199493859-C1845834519,133,TRANSFER,57512.29,C199493859,57512.29,0.00,C1845834519,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 57512.29 from C199493859 to C1845834519. origin balance zeroed
tx-133-C1895502968-C951398673,133,CASH_OUT,57512.29,C1895502968,57512.29,0.00,C951398673,0.00,57512.29,true,false,Fraud,Fraudulent CASH_OUT transaction for 57512.29 from C1895502968 to C951398673. origin balance zeroed
tx-134-C1626206684-C1082903633,134,TRANSFER,100109.03,C1626206684,100109.03,0.00,C1082903633,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 100109.03 from C1626206684 to C1082903633. origin balance zeroed
tx-134-C91676568-C307821944,134,CASH_OUT,100109.03,C91676568,100109.03,0.00,C307821944,0.00,100109.03,true,false,Fraud,Fraudulent CASH_OUT transaction for 100109.03 from C91676568 to C307821944. origin balance zeroed
tx-134-C17491956-C983697974,134,TRANSFER,2460110.25,C17491956,2460110.25,0.00,C983697974,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 2460110.25 from C17491956 to C983697974. origin balance zeroed
tx-134-C1457539209-C1879948586,134,CASH_OUT,2460110.25,C1457539209,2460110.25,0.00,C1879948586,144735.49,2604845.74,true,false,Fraud,Fraudulent CASH_OUT transaction for 2460110.25 from C1457539209 to C1879948586. origin balance zeroed
tx-134-C426632957-C48103061,134,TRANSFER,10000000.00,C426632957,13892156.30,3892156.30,C48103061,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 10000000.00 from C426632957 to C48103061.
tx-134-C2064974440-C184545705,134,CASH_OUT,10000000.00,C2064974440,10000000.00,0.00,C184545705,34082.32,10034082.32,true,false,Fraud,Fraudulent CASH_OUT transaction for 10000000.00 from C2064974440 to C184545705. origin balance zeroed
tx-134-C1631482807-C1003909463,134,TRANSFER,3892156.30,C1631482807,3892156.30,0.00,C1003909463,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3892156.30 from C1631482807 to C1003909463. origin balance zeroed
tx-134-C1686754447-C1330478726,134,CASH_OUT,3892156.30,C1686754447,3892156.30,0.00,C1330478726,5663227.36,9555383.66,true,false,Fraud,Fraudulent CASH_OUT transaction for 3892156.30 from C1686754447 to C1330478726. origin balance zeroed
tx-134-C311903293-C974621415,134,TRANSFER,1525742.02,C311903293,1525742.02,0.00,C974621415,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1525742.02 from C311903293 to C974621415. origin balance zeroed
tx-134-C566299980-C2132741249,134,CASH_OUT,1525742.02,C566299980,1525742.02,0.00,C2132741249,0.00,1525742.02,true,false,Fraud,Fraudulent CASH_OUT transaction for 1525742.02 from C566299980 to C2132741249. origin balance zeroed
tx-135-C16325193-C1142308678,135,TRANSFER,60646.82,C16325193,60646.82,0.00,C1142308678,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 60646.82 from C16325193 to C1142308678. origin balance zeroed
tx-135-C1591547495-C1132157369,135,CASH_OUT,60646.82,C1591547495,60646.82,0.00,C1132157369,43264.78,103911.60,true,false,Fraud,Fraudulent CASH_OUT transaction for 60646.82 from C1591547495 to C1132157369. origin balance zeroed
tx-135-C885687058-C1873143762,135,TRANSFER,515645.16,C885687058,515645.16,0.00,C1873143762,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 515645.16 from C885687058 to C1873143762. origin balance zeroed
tx-135-C1386605683-C509021077,135,CASH_OUT,515645.16,C1386605683,515645.16,0.00,C509021077,283377.85,799023.01,true,false,Fraud,Fraudulent CASH_OUT transaction for 515645.16 from C1386605683 to C509021077. origin balance zeroed
tx-135-C244991293-C1736477135,135,TRANSFER,128417.96,C244991293,128417.96,0.00,C1736477135,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 128417.96 from C244991293 to C1736477135. origin balance zeroed
tx-135-C1400591529-C1469656123,135,CASH_OUT,128417.96,C1400591529,128417.96,0.00,C1469656123,99429.91,227847.87,true,false,Fraud,Fraudulent CASH_OUT transaction for 128417.96 from C1400591529 to C1469656123. origin balance zeroed
tx-135-C3592918-C956442492,135,TRANSFER,7927.06,C3592918,7927.06,0.00,C956442492,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 7927.06 from C3592918 to C956442492. origin balance zeroed
tx-135-C2071408487-C1313763244,135,CASH_OUT,7927.06,C2071408487,7927.06,0.00,C1313763244,0.00,7927.06,true,false,Fraud,Fraudulent CASH_OUT transaction for 7927.06 from C2071408487 to C1313763244. origin balance zeroed
tx-136-C1406501579-C106008304,136,TRANSFER,3263443.15,C1406501579,3263443.15,0.00,C106008304,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 3263443.15 from C1406501579 to C106008304. origin balance zeroed
tx-136-C252215515-C870722399,136,CASH_OUT,3263443.15,C252215515,3263443.15,0.00,C870722399,927721.34,4191164.50,true,false,Fraud,Fraudulent CASH_OUT transaction for 3263443.15 from C252215515 to C870722399. origin balance zeroed
tx-136-C652728063-C1111932941,136,TRANSFER,199878.85,C652728063,199878.85,0.00,C1111932941,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 199878.85 from C652728063 to C1111932941. origin balance zeroed
tx-136-C1574654843-C1877061834,136,CASH_OUT,199878.85,C1574654843,199878.85,0.00,C1877061834,403269.69,603148.54,true,false,Fraud,Fraudulent CASH_OUT transaction for 199878.85 from C1574654843 to C1877061834. origin balance zeroed
tx-136-C1105946611-C704248437,136,TRANSFER,1457343.37,C1105946611,1457343.37,0.00,C704248437,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 1457343.37 from C1105946611 to C704248437. origin balance zeroed
tx-136-C1229716885-C1742997341,136,CASH_OUT,1457343.37,C1229716885,1457343.37,0.00,C1742997341,0.00,1457343.37,true,false,Fraud,Fraudulent CASH_OUT transaction for 1457343.37 from C1229716885 to C1742997341. origin balance zeroed
tx-136-C909629490-C967833136,136,TRANSFER,95267.81,C909629490,95267.81,0.00,C967833136,0.00,0.00,true,false,Fraud,Fraudulent TRANSFER transaction for 95267.81 from C909629490 to C967833136. origin balance zeroed
tx-136-C1426688213-C1274877827,136,CASH_OUT,95267.81,C1426688213,95267.81,0.00,C1274877827,0.00,95267.81,true,false,Fraud,Fraudulent CASH_OUT transaction for 95267.81 from C1426688213 to C1274877827. origin balance zeroed
